stop_id,stop_name,stop_name_en,stop_lat,stop_lon,stop_desc
node/12294850301,Pool Villa @ Donmueang,Pool Villa @ Donmueang,13.899132,100.585667,hotel
node/12310653890,Dora Hotel Silom,Dora Hotel Silom,13.724206,100.529519,hotel
node/12313009885,ธนบุรี คลินิกเวชกรรม,Thonburi Medical Clinic,13.686807,100.485389,clinic
node/12317273101,Yowgo,Yowgo,13.707056,100.607864,hostel
node/12317273102,COZ Ratchathewi,COZ Ratchathewi,13.754814,100.527908,hostel
node/12320246802,วัดนักบุญหลุยส์ มารีย์ เดอ มงฟอร์ต,Saint Louis-Marie Grignon de Montfort Catholic Parish,13.732568,100.369189,place_of_worship
node/12324890124,Yakthai Poshtel,Yakthai Poshtel,13.748444,100.497945,hotel
node/12325451426,โรงเรียนวัดบางโพอมาวาส,Watbangpho Omawas School,13.808885,100.519944,school
node/12325633840,Aestima,Aestima,13.722463,100.546941,clinic
node/12327207751,การไฟฟ้านครหลวง เขตสามเสน,Metropolitan Electricity Authority Samsen,13.780541,100.517644,government
node/12328310701,Soho House,Soho House,13.740388,100.567012,community_centre
node/12328333927,The Explace,The Explace,13.693926,100.408163,mall
node/12330755205,การรถไฟแห่งประเทศไทย,State Railway of Thailand HQ,13.746627,100.517258,government
node/12337168365,บ้านฟลูต,Baanflute,13.740291,100.550389,music_school
node/12339777401,TRIBE Living Bangkok Sukhumvit 39 by AccorHotels,TRIBE Living Bangkok Sukhumvit 39 by AccorHotels,13.737183,100.570994,hotel
node/12339806201,The Fig Lobby,The Fig Lobby,13.718371,100.563823,hotel
node/12339892701,"MUU Bangkok, Small Luxury Hotels of the World","MUU Bangkok, Small Luxury Hotels of the World",13.730693,100.581678,hotel
node/12339938001,420 House- up to 10 guests in central Bangkok,420 House- up to 10 guests in central Bangkok,13.738076,100.631317,guest_house
node/12343316413,แคสเซีย พระราม 9 กรุงเทพฯ,แคสเซีย พระราม 9 กรุงเทพฯ,13.755586,100.583559,hotel
node/12344386278,The Marble Hostel,The Marble Hostel,13.729356,100.532262,hostel
node/12347601827,วัดสะพาน,Wat Saphan,13.704493,100.588232,place_of_worship
node/12352447101,โรงแรม สานน์ สาทร,Saan Hotel Sathorn,13.723235,100.505416,hotel
node/12353916084,พาร์วีน่า สาทร,Parvena Hotel Bangkok,13.717821,100.539190,hotel
node/12357746754,เลเซอร์คลินิก,เลเซอร์คลินิก,13.653797,100.497668,clinic
node/12366307672,โรงเรียนวัดลาดบัวขาว,โรงเรียนวัดลาดบัวขาว,13.700787,100.497207,school
node/12366307680,โรงเรียนวัดจันทร์ใน,โรงเรียนวัดจันทร์ใน,13.695358,100.503799,school
node/12366307681,โรงเรียนวัดบางโคล่นอก,โรงเรียนวัดบางโคล่นอก,13.687239,100.512289,school
node/12369511284,Hotel VELA be Bangkok Ratchathewi,Hotel VELA be Bangkok Ratchathewi,13.752313,100.526715,hotel
node/12387764701,Heritage Hotels Group,Heritage Hotels Group,13.723987,100.529915,hotel
node/12387882020,วัดประเสริฐสุทธาวาส,Wat Prasoet Sutthawat,13.679794,100.503778,place_of_worship
node/12389519701,สวนอังกฤษ,English Garden,13.688964,100.664891,garden
node/12397509201,โรงเรียนวัดบัวผัน,โรงเรียนวัดบัวผัน,13.612219,100.476789,school
node/12397509210,วัดสุธรรมวดี,Wat Sutham Wadi,13.617426,100.407143,place_of_worship
node/12404708320,วัดน้อยวิสุทธาราม,Wat Noi Wisut Tharam,13.687681,100.441627,place_of_worship
node/12404708337,คริสตจักรสัจจวาทะพระเยชูคริสต์กรุงเทพ,True Jesus Church Bangkok,13.691945,100.442501,place_of_worship
node/12406040901,บ้านวัวลำพอง,Baan Wualamphong,13.738926,100.517286,guest_house
node/12407209509,The Seed Of Bangkok City Church,The Seed Of Bangkok City Church,13.750400,100.529868,place_of_worship
node/12409704702,Mirth Sathorn Hotel,Mirth Sathorn Hotel,13.725710,100.535974,hotel
node/12409927201,Pier 808,Pier 808,13.738981,100.504187,hostel
node/12416098102,The Key Point Hotel,The Key Point Hotel,13.771203,100.560336,hotel
node/12428813854,ท็อปเทล ท่าพระ,Toptel Thaphra,13.728675,100.470651,hotel
node/12428813855,35 Bow Hotel,35 Bow Hotel,13.773834,100.481971,hotel
node/12434844201,Sabai Place Don Muang Airport,Sabai Place Don Muang Airport,13.917841,100.579262,hotel
node/12435141401,Mor Ying Lardprao Animal Clinic,Mor Ying Lardprao Animal Clinic,13.810202,100.567443,clinic
node/12438385578,โรงเรียนวัดอุดมรังสี,Watudomrangsee School,13.704212,100.349031,school
node/12438400230,โรงเรียนบ้านขุนประเทศ,โรงเรียนบ้านขุนประเทศ,13.721770,100.343111,school
node/12438400231,วัดไผ่เลี้ยง,Wat Phai Liang,13.721912,100.340449,place_of_worship
node/12438400232,วัดทองเนียม,Wat Thong Niam,13.687777,100.373785,place_of_worship
node/12438400241,โรงเรียนมัธยมวัดหนองแขม,Matthayom Wat Nongkhaem School,13.676041,100.339539,school
node/12438400242,โรงเรียนวัดหนองแขม (สหราษฎร์บูรณะ),โรงเรียนวัดหนองแขม (สหราษฎร์บูรณะ),13.677060,100.339422,school
node/12438400247,วัดศรีนวลธรรมวิมล,Wat Si Nuan Tham Wimon,13.655579,100.344000,place_of_worship
node/12438400248,โรงเรียนวัดศรีนวลธรรมวิมล,โรงเรียนวัดศรีนวลธรรมวิมล,13.656774,100.344065,school
node/12438400250,วัดหลักสาม,Wat Lak Sam,13.684332,100.363412,place_of_worship
node/12438400283,วัดศาลาแดง,Wat Sala Daeng,13.750372,100.354867,place_of_worship
node/12438400284,โรงเรียนทีปังกรวิทยาพัฒน์ (ทวีวัฒนา) ในพระราชูปถัมภ์ฯ,Dipangkornwittayapat (Taweewattana) Under Royal Patronage School,13.750614,100.348802,school
node/12438400285,โรงเรียนโชติกาญจน์,โรงเรียนโชติกาญจน์,13.748351,100.344477,school
node/12438400286,โรงเรียนวัดศาลาแดง,โรงเรียนวัดศาลาแดง,13.749436,100.354596,school
node/12440856793,โมวี่ลอร์ด โฮสเทล,โมวี่ลอร์ด โฮสเทล,13.753109,100.532598,hostel
node/12440860428,วัดอุดมธรรมวิมุตติ,Wat Udom Tham Wimutti,13.766063,100.333614,place_of_worship
node/12440860448,วัดสุทธิจิตตาราม,Wat Sutthi Chittaram,13.774224,100.338023,place_of_worship
node/12440860449,วัดโกมุทพุทธรังสี,Wat Komut Putta Rungsri,13.770410,100.364429,place_of_worship
node/12452854735,Panda Lodge Home Stay,Panda Lodge Home Stay,13.763171,100.499958,guest_house
node/12461186869,วัดตะเข้ (โคกพระเถร),Wat Takhe (Khok Phra Then),13.766827,100.417070,place_of_worship
node/12461186882,โรงเรียนเปี่ยมสุวรรณวิทยา,โรงเรียนเปี่ยมสุวรรณวิทยา,13.733312,100.461141,school
node/12461186894,โรงเรียนวัดอ่างแก้ว (จีบ ปานขำ),โรงเรียนวัดอ่างแก้ว (จีบ ปานขำ),13.716307,100.453431,school
node/12461186895,โรงเรียนวัดชัยฉิมพลี,โรงเรียนวัดชัยฉิมพลี,13.734107,100.433356,school
node/12461212269,โรงเรียนวัดทองศาลางาม,โรงเรียนวัดทองศาลางาม,13.728717,100.464079,school
node/12461212270,โรงเรียนสุภาคมศึกษา,โรงเรียนสุภาคมศึกษา,13.723620,100.467406,school
node/12462447401,Room 22,Room 22,13.742646,100.513683,hostel
node/12463441203,HOP INN,HOP INN,13.672261,100.615826,hotel
node/12468511002,The Travellers Hotel,The Travellers Hotel,13.797183,100.574148,hotel
node/12468584275,สำนักงานเกษตรพื้นที่กรุงเทพมหานคร,Bangkok Agricultural Extension Office,13.769695,100.469640,government
node/12468584278,โรงเรียนวัดศรีสุดาราม,Watsrisudaram School,13.766794,100.472619,school
node/12468584282,วัดรังสีรัตนวารี,Wat Rangsi Rattanawari,13.768301,100.454047,place_of_worship
node/12468584299,โรงเรียนวัดบางเสาธง,โรงเรียนวัดบางเสาธง,13.743269,100.467473,school
node/12468584300,โรงเรียนวัดเจ้ามูล,โรงเรียนวัดเจ้ามูล,13.736853,100.472546,school
node/12468600801,โรงเรียนวัดดีดวด,โรงเรียนวัดดีดวด,13.741420,100.474888,school
node/12468600862,โรงเรียนวัดดุสิตาราม,โรงเรียนวัดดุสิตาราม,13.764057,100.487270,school
node/12468600878,โรงเรียนวัดปฐมบุตรอิศราราม,โรงเรียนวัดปฐมบุตรอิศราราม,13.773214,100.476613,school
node/12483911301,Penang Palace,Penang Palace,13.716757,100.556925,hotel
node/12487978101,MissZhao,MissZhao,13.762958,100.500657,hostel
node/12487979201,I waiting for you,I waiting for you,13.763158,100.500811,hostel
node/12491825249,ศาลเจ้าพ่อเสือ,ศาลเจ้าพ่อเสือ,13.783998,100.490096,place_of_worship
node/12491825284,โรงเรียนบูรณวิทย์,Buranawit School,13.788813,100.500055,school
node/12491835333,โรงเรียนทิวไผ่งาม,Thewphaingarm School,13.777266,100.494433,school
node/12491835334,Canadian International School of Thailand,Canadian International School of Thailand,13.776738,100.496667,school
node/12491835488,โรงเรียนวัดฉัตรแก้วจงกลณี,โรงเรียนวัดฉัตรแก้วจงกลณี,13.801648,100.513402,school
node/12491894571,โรงเรียนวัดสามัคคีสุทธาวาส,โรงเรียนวัดสามัคคีสุทธาวาส,13.797604,100.502427,school
node/12492521506,วิทยาลัยสารพัดช่างธนบุรี,Thonburi Polytechnic College,13.734006,100.506932,college
node/12492521507,โรงเรียนวัดทองธรรมชาติ,โรงเรียนวัดทองธรรมชาติ,13.733965,100.506441,school
node/12492521528,โรงเรียนวัดเศวตฉัตร,โรงเรียนวัดเศวตฉัตร,13.713291,100.506109,school
node/12495527301,ABSTheCafe hostel,ABSTheCafe hostel,13.728141,100.451920,hostel
node/12500816401,Hoenhao Boutique Hotel Ratchada,Hoenhao Boutique Hotel Ratchada,13.770902,100.569570,hotel
node/12506857264,โรงเรียนวัดประยุรวงศาวาส,โรงเรียนวัดประยุรวงศาวาส,13.737232,100.494668,school
node/12506857265,โรงเรียนซางตาครู้สศึกษา,Santacruzsuksa School,13.739031,100.494181,school
node/12506857287,มัสยิดนูรุ้ลมู่บีน,Nurunmubin Mosque,13.730409,100.491026,place_of_worship
node/12506868973,โรงเรียนวัดราชวรินทร์,โรงเรียนวัดราชวรินทร์,13.709048,100.492451,school
node/12507145708,Saffron Hill Bangkok,Saffron Hill Bangkok,13.693701,100.643091,guest_house
node/12508958401,Al-Salam mosque foreign language center,Al-Salam mosque foreign language center,13.781716,100.673845,language_school
node/12509191854,Diff Hostel,Diff Hostel,13.754381,100.531193,hostel
node/12509850682,โรงเรียนวัดบางสะแกใน,โรงเรียนวัดบางสะแกใน,13.711524,100.475631,school
node/12513316101,Lune Bangkok,Lune Bangkok,13.694470,100.643006,hotel
node/12522368802,Baan Tanwa,Baan Tanwa,13.797956,100.571697,hotel
node/12523117226,ศาลเจ้าแม่ทันทิม,ศาลเจ้าแม่ทันทิม,13.741497,100.588133,place_of_worship
node/12526550268,วัดทิพยวารีวิหาร,Wat Dibayavari Vihara,13.746229,100.498640,place_of_worship
node/12529374072,The Warehouse,The Warehouse,13.733821,100.514491,community_centre
node/12539002787,The Cube Hostel,The Cube Hostel,13.727851,100.536507,hostel
node/12541002601,Happy hope,Happy hope,13.763915,100.500768,hostel
node/12580297601,The Alex,The Alex,13.923180,100.601514,hotel
node/12582058694,Phada Clinic,Phada Clinic,13.823717,100.591417,clinic
node/12586889601,Coach Boutique Hotel,Coach Boutique Hotel,13.735016,100.560115,hotel
node/12597172069,ประชาสัมพันธ์,ประชาสัมพันธ์,13.672209,100.508725,government
node/12597197992,EHP,EHP,13.672677,100.508827,government
node/12597738801,โรงเรียนคันนายาว (ธารินเจริญสงเคราะห์),โรงเรียนคันนายาว (ธารินเจริญสงเคราะห์),13.793129,100.695213,school
node/12597855501,Warm Window Silom,Warm Window Silom,13.723337,100.523320,guest_house
node/12603610106,HYPE CLINIC ไฮป์คลินิกเวชกรรม,HYPE CLINIC ไฮป์คลินิกเวชกรรม,13.891228,100.566928,clinic
node/12608778101,พาโซ่ เรสซิเด้นซ์,Praso Residence Ratchada,13.758624,100.564396,hotel
node/12617646059,The Shrine of Divinity,The Shrine of Divinity,13.732504,100.512304,place_of_worship
node/12618166703,ScienArium,ScienArium,13.775757,100.669395,school
node/12618208702,Keaes Academics,Keaes Academics,13.775553,100.669542,language_school
